ID	CRISPRtype	MLST	Ambiguous
ab06267		2	
ab06268		2	
ab06269		2	
ab06270		2	
ab06271		2	
ab06272	I-Fb	1	
ab06274	I-Fb	20	
ab06275	I-Fb	25	
ab06276		2	
ab06277		2	
ab06278		2	
ab06279		2	
ab06280	I-Fa	52	
ab06281		2	
ab06282		2	
ab06283		2	
ab06284		2	
ab06285		2	
ab06286		2	
ab06287		2	
ab06288		2	
ab06289		2	
ab06290		2	
ab06291		2	
ab06292	I-Fa	626	
ab06293		2	
ab06294		2	
ab06295		2	
ab06296		2	
ab06297		2	
ab06298		2	
ab06299		2	
ab06300		2	
ab06301		2	
ab06302		2	
ab06303		2	
ab06304		2	
ab06305		2	
ab06306		2	
ab06307		2	
ab06308		2	
ab06309		2	
ab06310	I-Fa	-	
ab06311		636	
ab06312	I-Fb	1	
ab06313	I-Fb	1	
ab06314	I-Fb	1	
ab06315		2	
ab06316		2	
ab06317		2	
ab06318		2	
ab06319	I-Fb	-	
ab06320	I-Fb	1	
ab06321		2	
ab06322	I-Fb	1	
ab06323	I-Fb	1	
ab06324		2	
ab06325		2	
ab06326		2	
ab06327		2	
ab06328		2	
ab06329		2	
ab06330		2	
ab06331		2	
ab06332		2	
ab06333		636	
ab06334		636	
ab06335		1580	
ab06336		2	
ab06337		636	
ab06338		388	
ab06339		636	
ab06340		636	
ab06341		636	
ab06342		636	
ab06343		636	
ab06344		636	
ab06345		636	
ab06346		1580	
ab06347		636	
ab06348		636	
ab06349		636	
ab06350		636	
ab06351		2	
ab06352		636	
ab06353		636	
ab06354		2	
ab06355		2	
ab06356		2	
ab06357		2	
ab06358		2	
ab06359		2	
ab06360		2	
ab06361		-	
ab06362		490	
ab06363		150	ambiguous
ab06364		575	
ab06365		216	ambiguous
ab06366		2	
ab06367		15	ambiguous
ab06368	I-Fb	193	
ab06369		329	
ab06370		40	
ab06371	I-Fb	193	
ab06372		36	
ab06373	I-Fa,I-Fb	106	
ab06374		10	
ab06375		1156	ambiguous
ab06376		2	
ab06377		2	
ab06378		164	
ab06379		2	
ab06380		2	
ab06381	I-Fb	1157	
ab06382	I-Fa	52	
ab06383		341	ambiguous
ab06384		85	
ab06385		-	ambiguous
ab06386	I-Fb	113	
ab06387		2	
ab06388		2	
ab06389		2	
ab06390		2	
ab06391	I-Fb	1	
ab06392		1	ambiguous
ab06393		-	ambiguous
ab06394		1	ambiguous
ab06395		2	
ab06396		2	
ab06397		2	
ab06398		255	
ab06399		2	
ab06400		-	
ab06401		2	
ab06402		2	
ab06403		2	
ab06404		2	
ab06405		-	
ab06406		156	
ab06407		2	
ab06408		2	
ab06409		2	
ab06410	I-Fb	1	
ab06411		2	
ab06412		158	
ab06413		2	
ab06414		158	
ab06415		2	
ab06416	I-Fb	1	
ab06417		2	
ab06418	I-Fb	1106	
ab06419		636	
ab06420		2	
ab06421		2	
ab06422		1580	
ab06423		1580	
ab06424		2	
ab06425		2	
ab06426		636	
ab06427		2	
ab06428		2	
ab06429		2	
ab06430		2	
ab06431		2	
ab06432		2	
ab06433		2	
ab06434		2	
ab06435		2	
ab06436		2	
ab06437		2	
ab06438		2	
ab06439		2	
ab06440		2	
ab06441		2	
ab06442		2	
ab06443		2	
ab06444		2	
ab06445		2	
ab06446		2	
ab06447		2	
ab06448		2	
ab06449		2	
ab06450		2	
ab06451		2	
ab06452		2	
ab06453		2	
ab06454		2	
ab06455		2	
ab06456		2	
ab06457		2	
ab06458		2	
ab06459		2	
ab06460	I-Fb	33	
ab06461		2	
ab06462		2	
ab06463		2	
ab06464		2	
ab06465		2	
ab06466		2	
ab06467		-	
ab06468		2	
ab06469		2	
ab06470		2	
ab06471		2	
ab06472		2	
ab06473		2	
ab06474		2	
ab06475		2	
ab06476		2	
ab06477		2	
ab06478		2	
ab06479		-	
ab06480		2	
ab06481		2	
ab06482		2	
ab06483		2	
ab06484		2	
ab06485		2	
ab06486		2	
ab06487		2	
ab06488		2	
ab06489		2	
ab06490		2	
ab06491		2	
ab06492		2	
ab06493		2	
ab06494		2	
ab06495		2	
ab06496		2	
ab06497		2	
ab06498		2	
ab06499		2	
ab06500		2	
ab06501		2	
ab06502		2	
ab06503		2	
ab06504		2	
ab06505		2	
ab06506		2	
ab06507		2	
ab06508		2	
ab06509		2	
ab06510		2	
ab06511		2	
ab06512		2	
ab06513		2	
ab06514		164	
ab06515	I-Fb	25	
ab06516		32	
ab06517		1544	
ab06518		422	
ab06519		10	
ab06520		2	
ab06521	I-Fb	1	
ab06522		2	
ab06523		32	
ab06524		239	ambiguous
ab06525	I-Fb	25	
ab06526	I-Fa	138	
ab06527		911	ambiguous
ab06528		1158	
ab06529	I-Fb	991	
ab06530	I-Fb	25	
ab06531	I-Fb	25	
ab06532	I-Fb	25	
ab06533	I-Fb	25	
ab06534	I-Fb	991	
ab06535	I-Fb	25	
ab06536		15	ambiguous
ab06537	I-Fb	25	
ab06538	I-Fb	25	
ab06539	I-Fb	25	
ab06540	I-Fb	25	
ab06541	I-Fb	25	
ab06542	I-Fb	25	
ab06543	I-Fb	25	
ab06544	I-Fb	25	
ab06545	I-Fb	25	
ab06546	I-Fb	25	
ab06547	I-Fb	25	
ab06548	I-Fb	25	
ab06549	I-Fb	991	
ab06550	I-Fb	25	
ab06551	I-Fb	991	
ab06552		922	
ab06553	I-Fb	25	
ab06554	I-Fb	25	
ab06555	I-Fb	25	
ab06556	I-Fb	991	
ab06557	I-Fb	991	
ab06558	I-Fb	25	
ab06559	I-Fb	991	
ab06560	I-Fb	25	
ab06561	I-Fb	991	
ab06562	I-Fb	25	
ab06563		79	ambiguous
ab06564	I-Fb	991	
ab06565	I-Fb	25	
ab06566	I-Fb	25	
ab06567	I-Fb	25	
ab06568		79	ambiguous
ab06569		991	ambiguous
ab06570	I-Fb	991	
ab06571	I-Fb	991	
ab06572	I-Fb	991	
ab06573	I-Fb	991	
ab06574	I-Fb	991	
ab06575	I-Fb	25	
ab06576	I-Fb	25	
ab06577		267	
ab06578	I-Fb	25	
ab06579	I-Fb	25	
ab06580		79	ambiguous
ab06581	I-Fb	25	
ab06582	I-Fb	991	
ab06583	I-Fb	991	
ab06584	I-Fb	991	
ab06585		-	
ab06586	I-Fb	1	
ab06587		-	
ab06588		2	
ab06589	I-Fb	1	
ab06590		-	
ab06591	I-Fb	1	
ab06592	I-Fa	108	
ab06593		2	
ab06594	I-Fb	1	
ab06595		2	
ab06596		-	
ab06597		-	
ab06598		40	
ab06599		1542	
ab06600	I-Fa	57	
ab06601		79	ambiguous
ab06602		2	
ab06603		2	
ab06604		2	
ab06605		2	
ab06606		2	
ab06607		2	
ab06608		187	
ab06609		-	
ab06610		2	
ab06611		-	
ab06612		2	
ab06613		2	
ab06614		-	
ab06615		-	
ab06616		145	
ab06617		145	
ab06618		2	
ab06619		2	
ab06620		2	
ab06621		2	
ab06622		-	
ab06623		-	
ab06624		2	
ab06625		187	
ab06626		-	
ab06627	I-Fa,I-Fb	-	
ab06628		2	
ab06629	I-Fb	1	
ab06630	I-Fa	52	
ab06631		2	
ab06632		2	
ab06633		2	
ab06634		2	
ab06635		2	
ab06636		2	
ab06637		2	
ab06638		2	
ab06639		821	
ab06640		2	
ab06641		2	
ab06642		2	
ab06643		2	
ab06644		2	
ab06645		2	
ab06646		2	
ab06647		821	
ab06648		2	
ab06649		2	
ab06650		2	
ab06651		2	
ab06652		2	
ab06653		2	
ab06654		2	
ab06655		2	
ab06656		2	
ab06657	I-Fa	52	
ab06658		2	
ab06659		2	
ab06660		2	
ab06661		2	
ab06662		2	
ab06663		2	
ab06664		2	
ab06665		2	
ab06666		2	
ab06667		2	
ab06668		2	
ab06669		2	
ab06670		2	
ab06671		2	
ab06672		2	
ab06673		2	
ab06674		2	
ab06675		2	
ab06676		2	
ab06677		2	
ab06678		2	
ab06679		2	
ab06680		2	
ab06681		2	
ab06682		2	
ab06683		2	
ab06685		2	
ab06686		2	
ab06687		2	
ab06688		78	
ab06689		78	
ab06690		2	
ab06691		78	
ab06692		2	
ab06693	I-Fb	1	
ab06694		2	
ab06695		3	
ab06696		2	
ab06697	I-Fa,I-Fb	429	
ab06698		6	
ab06699		78	
ab06700		78	
ab06701		416	
ab06702		78	
ab06703	I-Fa	411	
ab06704		412	
ab06705		2	
ab06706		2	
ab06707		2	
ab06708		2	
ab06709		1436	
ab06710		2	
ab06711		2	
ab06712		2	
ab06713	I-Fa	417	
ab06714	I-Fa	-	
ab06715		2	
ab06716		406	
ab06717		2	
ab06718		2	
ab06719		241	
ab06720		437	
ab06721	I-Fb	1	
ab06722	I-Fa,I-Fb	498	
ab06723		2	
ab06724		1438	
ab06725		-	
ab06726		2	
ab06727		2	
ab06728	I-Fb	1437	
ab06729		2	
ab06730		2	
ab06731		-	
ab06732		32	
ab06733		415	
ab06734		2	
ab06735	I-Fa	108	
ab06736	I-Fb	1	
ab06737	I-Fa	79	
ab06738		2	
ab06739		2	
ab06740		78	
ab06741		78	
ab06742		78	
ab06743		78	
ab06744		203	ambiguous
ab06745		2	
ab06746		416	
ab06747		2	
ab06748		2	
ab06749	I-Fa,I-Fb	152	
ab06750		2	
ab06751		2	
ab06752		2	
ab06753		-	
ab06754		2	
ab06755	I-Fb	33	
ab06756		2	
ab06757		78	
ab06758		78	
ab06759		2	
ab06760		78	
ab06761		2	
ab06762		2	
ab06763		415	
ab06764		2	
ab06765		2	
ab06766		2	
ab06767	I-Fb	1	
ab06768		2	
ab06769		78	
ab06770		78	
ab06771		2	
ab06772		2	
ab06773		2	
ab06774		2	
ab06775		2	
ab06776		2	
ab06777		2	
ab06778		2	
ab06779		2	
ab06780		2	
ab06781		2	
ab06782		2	
ab06783		2	
ab06784		2	
ab06785		2	
ab06786		2	
ab06787		2	
ab06788		2	
ab06789		2	
ab06790		2	
ab06791		2	
ab06792		2	
ab06793		2	
ab06794	I-Fb	25	
ab06795		2	
ab06796		2	
ab06797		2	
ab06798		2	
ab06799		136	
ab06800		136	
ab06801		156	
ab06802		156	
ab06803		156	
ab06804		156	
ab06806		2	
ab06807		2	
ab06808		570	
ab06809		1303	
ab06810		77	
ab06811		2	
ab06812		2	
ab06813		2	
ab06814		2	
ab06815		2	
ab06816		85	
ab06817		2	
ab06818		2	
ab06819		2	
ab06820		241	
ab06821	I-Fa	-	
ab06822	I-Fa	-	
ab06823		2	
ab06824	I-Fa	-	
ab06825	I-Fb	25	
ab06826		2	
ab06827		1197	ambiguous
ab06828		156	
ab06829		156	
ab06830		156	
ab06831		156	
ab06832		156	
ab06833	I-Fb	25	
ab06834		156	
ab06835		156	
ab06836		156	
ab06837		2	
ab06838		2	
ab06839		78	
ab06840		78	
ab06841		2	
ab06842		156	
ab06843		156	
ab06844		156	
ab06845		1	
ab06846		79	ambiguous
ab06847		1039	
ab06848		-	
ab06849		-	
ab06850		1039	
ab06851		2	
ab06852	I-Fb	1	
ab06853		2	
ab06854	I-Fb	1	
ab06855	I-Fb	1	
ab06856		2	
ab06857	I-Fb	1106	
ab06858	I-Fb	25	
ab06859	I-Fa	23	
ab06860		2	
ab06861		158	
ab06862		-	
ab06863		79	ambiguous
ab06864		2	
ab06865		2	
ab06866		2	
ab06867		2	
ab06868		2	
ab06869		2	
ab06870		2	
ab06871		2	
ab06872		2	
ab06873		2	
ab06874		345	
ab06875		345	
ab06876		10	
ab06877		85	
ab06878		164	
ab06879		156	
ab06881		437	
ab06882		437	
ab06883		437	
ab06885		437	
ab06886		2	
ab06887	I-Fa	23	
ab06888	I-Fb	25	
ab06889		-	
ab06890		2	
ab06891		2	ambiguous
ab06892		622	
ab06893		285	
ab06894		2	
ab06895		2	
ab06896		388	ambiguous
ab06897		388	ambiguous
ab06898	I-Fb	25	
ab06899		2	
ab06900		2	
ab06901		2	
ab06902		2	
ab06903		2	
ab06904		2	
ab06905		2	
ab06906		2	
ab06907		2	
ab06908		2	
ab06909		2	
ab06910		2	
ab06911		2	
ab06912		2	
ab06913		2	
ab06914		2	
ab06915		2	
ab06916		2	
ab06917		2	
ab06918		2	
ab06919		2	
ab06920		2	
ab06921		2	
ab06922		2	
ab06923		2	
ab06924		2	
ab06925		2	
ab06926		2	
ab06927		2	
ab06928		2	
ab06929		2	
ab06930		2	
ab06931		2	
ab06932		2	
ab06933		2	
ab06934		2	
ab06935		2	
ab06936		2	
ab06937		2	
ab06938		2	
ab06939	I-Fa	52	
ab06940	I-Fa	52	
ab06941	I-Fa	52	
ab06942		2	
ab06943		2	
ab06944		2	
ab06945		2	
ab06946		2	
ab06947		2	
ab06948		2	
ab06949		2	
ab06950		2	
ab06951		2	
ab06952		2	
ab06953		2	
ab06954		2	
ab06955		2	
ab06956		2	
ab06957		2	
ab06958		2	
ab06959		2	
ab06960		-	
ab06961		2	
ab06962		2	
ab06963		2	
ab06964		2	
ab06965		2	
ab06966		2	
ab06967		2	
ab06968		2	
ab06969		2	
ab06970		2	
ab06971		2	
ab06972		2	
ab06973		2	
ab06974		2	
ab06975		2	
ab06976		2	
ab06977		2	
ab06978		2	
ab06979		2	
ab06980		2	
ab06981		2	
ab06982		2	
ab06983		2	
ab06984		2	
ab06985		2	
ab06986		2	
ab06987		2	
ab06988		2	
ab06989		2	
ab06990		2	
ab06991		2	
ab06992		2	
ab06993		2	
ab06994		2	
ab06995		2	
ab06996		2	
ab06997		2	
ab06998		2	
ab06999		2	
ab07000		2	
ab07001		2	
ab07002		2	
ab07003		2	
ab07004		2	
ab07005		2	
ab07006		2	
ab07007		2	
ab07008		2	
ab07009		2	
ab07010		2	
ab07011		2	
ab07012		2	
ab07013		2	
ab07014		2	
ab07015		2	
ab07016		2	
ab07017		2	
ab07018	I-Fb	717	
ab07019		2	
ab07020		2	
ab07021		400	
ab07022		2	
ab07023	I-Fb	113	
ab07024		2	
ab07025	I-Fb	113	
ab07026		2	
ab07027		2	
ab07028		2	
ab07029		2	
ab07030		2	
ab07031	I-Fb	113	
ab07032		636	
ab07033		2	
ab07034		2	
ab07035		2	
ab07036		2	
ab07037		2	
ab07038		2	
ab07039		2	
ab07040		2	
ab07041		85	
ab07042		2	
ab07043		2	
ab07044	I-Fb	315	
ab07045		2	
ab07046		2	
ab07047		2	
ab07048		2	
ab07049		2	
ab07050		2	
ab07051		187	
ab07052		2	
ab07053		2	
ab07054		2	
ab07055		2	
ab07056		2	
ab07057		2	
ab07058		2	
ab07059		2	
ab07060		2	
ab07061		2	
ab07062		2	
ab07063		2	
ab07064		2	
ab07065	I-Fa	221	
ab07066		2	
ab07067		2	
ab07068		2	
ab07069		2	
ab07070		46	
ab07071		2	
ab07072		2	
ab07073		2	
ab07074		2	
ab07075		2	
ab07076		2	
ab07077		2	
ab07078		2	
ab07079		2	
ab07080		2	
ab07081		2	
ab07082		2	
ab07083		2	
ab07084		2	
ab07085		2	
ab07086		2	
ab07087		2	
ab07088		2	
ab07089		2	
ab07090		2	ambiguous
ab07091		2	
ab07092		2	
ab07093		2	
ab07094		2	
ab07095		2	
ab07096		2	
ab07097		2	
ab07098		2	
ab07099		2	ambiguous
ab07100		2	
ab07101		2	
ab07102		2	
ab07103		2	
ab07104		2	
ab07105		2	
ab07106		142	ambiguous
ab07107		2	
ab07108		2	
ab07109		2	
ab07110		2	
ab07111		2	
ab07112		2	
ab07113		2	
ab07114		2	
ab07115		2	ambiguous
ab07116		2	
ab07117		2	
ab07118		2	
ab07119		2	
ab07120		2	
ab07121		2	
ab07122		2	
ab07123		2	
ab07124		2	
ab07125		2	
ab07126		46	
ab07127		2	
ab07128		2	
ab07129		2	
ab07130		2	
ab07131		2	
ab07132		2	
ab07133		2	
ab07134		2	
ab07135		2	
ab07136		2	
ab07137		2	
ab07138		2	
ab07139		2	
ab07140		2	
ab07141		2	
ab07142		2	
ab07143		2	
ab07144		2	
ab07145		2	
ab07146		46	
ab07147		2	
ab07148		2	
ab07149		2	
ab07150		2	
ab07151		2	
ab07152		2	
ab07153		2	
ab07154		2	
ab07155		2	
ab07156		2	
ab07157		2	
ab07158		2	
ab07159	I-Fb	213	
ab07160		2	
ab07161		2	
ab07162		2	
ab07163		2	
ab07164		2	
ab07165		2	
ab07166		2	
ab07167		2	
ab07168		2	
ab07169		2	
ab07170		2	
ab07171		2	
ab07172		2	
ab07173		2	ambiguous
ab07174		2	
ab07175		2	
ab07176		2	ambiguous
ab07177		2	
ab07178		2	
ab07179		2	
ab07180		2	
ab07181		2	
ab07182	I-Fa	221	
ab07183		2	
ab07184		2	
ab07185		2	
ab07186		2	
ab07187		2	ambiguous
ab07188		2	
ab07189		2	
ab07190		2	
ab07191		2	
ab07192		2	
ab07193		2	
ab07194		2	
ab07195		2	
ab07196		2	
ab07197		922	
ab07198		2	
ab07199		2	
ab07200		2	
ab07201		2	
ab07202		2	
ab07203		2	
ab07204		2	
ab07205		2	
ab07206		2	
ab07207	I-Fb	1	
ab07208	I-Fb	20	
ab07209		49	ambiguous
ab07210		154	
ab07211		32	
ab07212		239	
ab07213	I-Fb	1	
ab07214		23	
ab07215	I-Fb	1	
ab07216	I-Fb	19	
ab07217	I-Fb	1	
ab07218		2	
ab07219		195	
ab07220	I-Fa	417	
ab07221		2	
ab07222		415	
ab07223		32	
ab07224	I-Fb	1	
ab07225	I-Fa	155	
ab07226		2	
ab07227	I-Fb	25	
ab07228	III-B	203	
ab07229		2	
ab07230		1130	
ab07231	I-Fb	25	
ab07232		10	
ab07233		2	
ab07234		636	
ab07235		412	
ab07236	I-Fb	307	
ab07237		388	
ab07238		54	
ab07239		973	
ab07240	I-Fa	150	
ab07241	I-Fb	1	
ab07242	I-Fb	81	
ab07243		215	
ab07244	I-Fb	126	
ab07245		2	
ab07246	I-Fb	25	
ab07247		2	
ab07248	I-Fb	113	
ab07249		111	
ab07250		665	
ab07251	I-Fb	94	
ab07252		32	
ab07253		32	
ab07254		499	
ab07255	I-Fb	25	
ab07256		1093	
ab07257		78	
ab07258		963	
ab07259		412	
ab07260		2	
ab07261	I-Fa,I-Fb	338	
ab07262		1095	
ab07263	I-Fa,I-Fb	498	
ab07264		40	
ab07265		32	
ab07266		48	
ab07267		1108	
ab07268		2	
ab07269		16	
ab07270		136	
ab07271	I-Fa	79	
ab07272		2	
ab07273		2	
ab07274		229	
ab07275		2	
ab07276		10	
ab07277		537	
ab07278		56	
ab07279	I-Fb	428	
ab07280		107	
ab07281		2	
ab07282		40	
ab07283		240	
ab07284	I-Fb	193	
ab07285		3	
ab07286		250	
ab07287		464	
ab07288		632	
ab07289		515	
ab07290		1126	
ab07291		403	
ab07292	I-Fb	1	
ab07293	I-Fb	1	
ab07294		622	
ab07295	I-Fb	1	
ab07296	I-Fb	1118	
ab07297	I-Fa	79	
ab07298	I-Fa	108	
ab07299		374	
ab07300		267	
ab07301		85	
ab07302	I-Fb	106	
ab07303		10	
ab07304		972	
ab07305		136	
ab07306		571	
ab07307		15	ambiguous
ab07308		103	
ab07309	I-Fb	25	
ab07310		2	
ab07311		2	
ab07312		49	ambiguous
ab07313		2	
ab07314		2	
ab07315		2	
ab07316		2	
ab07317		2	
ab07318		2	
ab07319		2	
ab07320		2	
ab07321		2	
ab07322		2	
ab07323		2	
ab07324		2	
ab07325		2	
ab07326		2	
ab07327		49	ambiguous
ab07328		2	
ab07329		2	
ab07330		2	
ab07331		2	
ab07332		2	
ab07333		109	
ab07334	I-Fa	1302	
ab07335		2	
ab07336		2	
ab07337		2	
ab07338		2	
ab07339		2	
ab07340		2	
ab07341		2	
ab07342		2	
ab07343		2	
ab07344		2	
ab07345		2	ambiguous
ab07346		2	
ab07347		2	ambiguous
ab07348		2	ambiguous
ab07349		2	
ab07350		2	
ab07351		2	
ab07352		2	
ab07353		2	ambiguous
ab07354		2	
ab07355		2	
ab07356		2	
ab07357		2	
ab07358		2	
ab07359		2	
ab07360		2	
ab07361		2	
ab07362		2	
ab07363		2	
ab07364		2	
ab07365		2	
ab07366		2	
ab07367		2	ambiguous
ab07368		2	
ab07369		2	
ab07370		2	
ab07371		2	
ab07372		2	
ab07373		2	
ab07374		2	ambiguous
ab07375		2	ambiguous
ab07376		2	
ab07377		2	
ab07378		2	
ab07379		2	
ab07380		2	
ab07381		2	ambiguous
ab07382		2	
ab07383		2	
ab07384		2	
ab07385	I-Fa	221	
ab07386		2	
ab07387		2	
ab07388		2	
ab07389		2	
ab07391		2	
ab07392		10	
ab07393		10	
ab07394		294	
ab07395		730	ambiguous
ab07396		2	
ab07397		2	
ab07398		2	
ab07399		15	ambiguous
ab07400	I-Fb	213	
ab07401	I-Fa,I-Fb	152	
ab07402		237	ambiguous
ab07403	I-Fa,I-Fb	152	
ab07404	I-Fa,I-Fb	152	
ab07405		2	
ab07406		2	
ab07407		437	
ab07408		46	
ab07409		2	
ab07410		10	
ab07411		2	
ab07412		10	
ab07413		575	
ab07414		2	
ab07415		2	
ab07417		46	
ab07418		203	
ab07419		2	
ab07420		2	
ab07421		2	
ab07422	I-Fb	1	
ab07423		2	
ab07424		638	
ab07425		2	
ab07426	I-Fb	25	
ab07427		2	
ab07428		2	
ab07429		2	
ab07430		2	
ab07431		2	
ab07432		1230	
ab07433		2	
ab07434		2	
ab07435		2	
ab07436		2	
ab07437		2	
ab07438		2	
ab07439		2	ambiguous
ab07440	I-Fb	1547	
ab07441	I-Fa	52	
ab07442	I-Fb	328	
ab07443		575	
ab07444	I-Fb	623	
ab07445		78	
ab07446		78	
ab07447	I-Fb	19	
ab07448		78	
ab07449		2	
ab07450	I-Fb	328	
ab07451	I-Fb	328	
ab07452	I-Fb	328	
ab07453	I-Fb	328	
ab07454	I-Fb	328	
ab07455	I-Fb	328	
ab07456	I-Fb	328	
ab07457	I-Fb	328	
ab07458	I-Fa	422	
ab07459		2	
ab07460	I-Fb	25	
ab07461	I-Fb	25	
ab07462	I-Fb	25	
ab07463	I-Fb	25	
ab07464	I-Fb	25	
ab07465	I-Fb	25	
ab07466	I-Fb	25	
ab07467	I-Fb	25	
ab07468	I-Fb	25	
ab07469	I-Fb	25	
ab07470	I-Fb	25	
ab07471	I-Fb	25	
ab07472	I-Fb	25	
ab07473	I-Fb	25	
ab07474	I-Fb	25	
ab07475	I-Fb	25	
ab07476	I-Fb	25	
ab07477	I-Fb	25	
ab07478	I-Fb	25	
ab07479	I-Fb	25	
ab07480	I-Fb	25	
ab07481	I-Fb	25	
ab07482	I-Fb	25	
ab07483	I-Fb	25	
ab07484	I-Fb	25	
ab07485	I-Fb	25	
ab07486	I-Fb	25	
ab07487	I-Fb	25	
ab07488	I-Fb	25	
ab07489	I-Fb	25	
ab07490	I-Fb	25	
ab07491	I-Fb	25	
ab07492	I-Fb	25	
ab07493		636	
ab07494		2	
ab07495		2	
ab07496		2	
ab07497		2	
ab07498		2	
ab07499		2	
ab07500		2	
ab07501		2	
ab07502		2	
ab07503		2	
ab07504		2	
ab07505		2	
ab07506		2	
ab07507		2	
ab07508		2	
ab07509		2	
ab07510		2	
ab07511		10	
ab07512		2	
ab07513		2	
ab07514		10	
ab07515		2	
ab07516		2	
ab07517		10	
ab07518		2	
ab07519		2	
ab07520		2	
ab07521		2	
ab07522		10	
ab07523		2	
ab07524		2	
ab07525		2	
ab07526		2	
ab07527		2	
ab07528		2	
ab07529		2	
ab07530		2	
ab07531		2	
ab07532		2	
ab07533		2	
ab07534		2	
ab07535		2	
ab07536		2	
ab07537		2	
ab07538		2	
ab07539		2	
ab07540		2	
ab07541		2	
ab07542		2	
ab07543		2	
ab07544		2	
ab07545		2	
ab07546		2	
ab07547		2	
ab07548		2	
ab07549		2	
ab07550		2	
ab07551		2	
ab07552		2	
ab07553		2	
ab07554		2	
ab07555		2	
ab07556		2	
ab07557		2	
ab07558		2	
ab07559		2	
ab07560		2	
ab07561		2	
ab07562		2	
ab07563		2	
ab07564		2	
ab07565		2	
ab07566		2	
ab07567		2	
ab07568		2	
ab07569		2	
ab07570		2	
ab07571		2	
ab07572		2	
ab07573		2	
ab07574		2	
ab07575		2	
ab07576		2	
ab07577		2	
ab07578	I-Fb	193	
ab07579		2	
ab07580		2	
ab07581		2	
ab07582		2	
ab07583		2	
ab07584		2	
ab07585		2	
ab07586		2	
ab07587		2	
ab07588		2	
ab07589		2	
ab07590		2	
ab07591		2	
ab07592		2	
ab07593	I-Fa	150	
ab07594		2	
ab07595		2	
ab07596		2	
ab07597		2	
ab07598		23	
ab07599		2	
ab07600		2	
ab07601		2	
ab07602		2	ambiguous
ab07603		2	
ab07604		2	
ab07605		2	
ab07606		2	
ab07607		2	
ab07608		1	ambiguous
ab07609		374	
ab07610		2	
ab07611		2	ambiguous
ab07612		2	
ab07613	I-Fa	52	
ab07614		2	
ab07615	I-Fb	1	
ab07616		2	
ab07617		2	
ab07618		2	
ab07619		2	
ab07620		2	
ab07621		2	
ab07622		2	
ab07623		2	
ab07624		2	
ab07625		2	
ab07626		2	
ab07627		2	
ab07628		2	
ab07629		2	
ab07630		2	
ab07631		2	
ab07632		2	
ab07633		2	
ab07634		2	
ab07635		2	
ab07636		2	
ab07637		2	
ab07638		2	
ab07639		2	
ab07640		2	
ab07641	I-Fb	1	
ab07642	I-Fb	1	
ab07643		2	
ab07644		2	
ab07645		2	
ab07646		2	
ab07647		2	
ab07648		2	
ab07649		2	
ab07650		2	
ab07651		2	
ab07652		2	
ab07653		2	
ab07654		2	
ab07655		2	
ab07656		162	ambiguous
ab07657		79	ambiguous
ab07658		79	ambiguous
ab07659		1	
ab07660	I-Fb	1448	
ab07661	I-Fb	25	
ab07662		15	ambiguous
ab07663		825	
ab07664	I-Fb	126	
ab07665		10	
ab07666	I-Fb	19	
ab07667		400	
ab07668	I-Fb	1	
ab07669		78	
ab07670		400	
ab07671		15	ambiguous
ab07672		400	
ab07673	I-Fb	19	
ab07674	I-Fb	19	
ab07675	I-Fa	79	
ab07676	I-Fa	79	
ab07677		2	
ab07678		2	ambiguous
ab07679		2	
ab07680		2	
ab07681		2	
ab07682		2	
ab07683		2	
ab07684		2	
ab07685		187	
ab07686		2	ambiguous
ab07687		2	
ab07688		2	
ab07689		2	
ab07690		2	
ab07691		-	
ab07692		2	
ab07693		2	
ab07694		2	
ab07695		-	
ab07696		2	
ab07697		2	
ab07698		2	
ab07699		2	
ab07700		2	
ab07701		2	
ab07702		2	ambiguous
ab07703	I-Fb	25	
ab07704		2	
ab07705		2	
ab07706		2	
ab07707		2	
ab07708		2	
ab07709		2	
ab07710		2	
ab07711		2	
ab07712		2	
ab07713		2	ambiguous
ab07714		2	ambiguous
ab07715		2	ambiguous
ab07716		187	
ab07717		2	ambiguous
ab07718		2	
ab07719		2	ambiguous
ab07720		149	
ab07721		2	
ab07722	I-Fb	25	
ab07723		2	ambiguous
ab07724		2	
ab07725		2	
ab07726		2	
ab07727		2	
ab07728		2	
ab07729		2	
ab07730	I-Fb	25	
ab07731	I-Fb	-	
ab07732		10	
ab07733		103	
ab07734		2	
ab07735	I-Fb	-	
ab07736		2	
ab07737		2	
ab07738		2	ambiguous
ab07739		1278	ambiguous
ab07740		2	
ab07741		2	
ab07742		2	
ab07743		149	
ab07744		2	
ab07745		2	
ab07746		2	
ab07747		2	
ab07748		2	
ab07749		2	
ab07750	I-Fb	25	
ab07751		2	
ab07752		10	
ab07753		2	
ab07754		2	
ab07755		2	
ab07756		2	ambiguous
ab07757		622	
ab07758		2	
ab07759		149	
ab07760		976	
ab07761	I-Fb	1	
ab07762		10	
ab07763		2	
ab07764		2	ambiguous
ab07765		2	
ab07766		2	
ab07767		1512	
ab07768		10	
ab07769		149	
ab07770		2	
ab07771		2	
ab07772		2	
ab07773		1512	
ab07774		2	ambiguous
ab07775		2	
ab07776	I-Fb	132	
ab07777	I-Fb	132	
ab07778		-	
ab07779		2	
ab07780		2	
ab07781		406	
ab07782	I-Fa	108	
ab07783		2	
ab07784		2	
ab07785		2	
